datetime,meas AH 1:CMP MEAS BOX 1 (g/m3),meas AH 2:CMP MEAS BOX 2 (g/m3),meas CO2:CMP (ppm),meas HD:CMP (g/m3),meas RH:CMP (%),meas grh temp:CMP (°C),radiation sum:WEATHER RAD SENS (J/cm²),radiation:WEATHER RAD SENS (W/m²),공급ec,공급ph,공급량,배액ec,배액ph,배액량,공급횟수,1회공급량,배액율
2021-11-08 00:20:00,12.1,12.5,475.96,1.1,91.04,15.8,1371.0,0.0,,,,,,,,,
2021-11-08 00:25:00,12.1,12.5,481.76,1.29,91.0,15.99,1371.0,0.0,,,,,,,,,
2021-11-08 00:25:00,12.1,12.5,481.76,1.29,91.0,15.99,1371.0,0.0,,,,,,,,,
2021-11-08 00:30:00,12.2,12.5,482.0,1.3,91.0,16.0,1371.0,0.0,,,,,,,,,
2021-11-08 00:30:00,12.2,12.5,482.0,1.3,91.0,16.0,1371.0,0.0,,,,,,,,,
2021-11-08 00:35:00,12.2,12.5,482.0,1.49,89.08,16.29,1371.0,0.0,,,,,,,,,
2021-11-08 00:35:00,12.2,12.5,482.0,1.49,89.08,16.29,1371.0,0.0,,,,,,,,,
2021-11-08 00:40:00,12.3,12.69,476.28,1.6,89.0,16.49,1371.0,0.0,,,,,,,,,
2021-11-08 00:40:00,12.3,12.69,476.28,1.6,89.0,16.49,1371.0,0.0,,,,,,,,,
2021-11-08 00:45:00,12.3,12.8,476.0,1.41,89.95,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 00:45:00,12.3,12.8,476.0,1.41,89.95,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 00:50:00,12.4,12.7,481.76,1.4,90.0,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 00:50:00,12.4,12.7,481.76,1.4,90.0,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 00:55:00,12.4,12.8,476.28,1.4,90.0,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 00:55:00,12.4,12.8,476.28,1.4,90.0,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 01:00:00,12.5,12.8,476.0,1.4,90.0,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 01:00:00,12.5,12.8,476.0,1.4,90.0,16.4,1371.0,0.0,,,,,,,,,
2021-11-08 01:05:00,12.59,12.89,481.54,1.4,90.0,16.58,1371.0,0.0,,,,,,,,,
2021-11-08 01:05:00,12.59,12.89,481.54,1.4,90.0,16.58,1371.0,0.0,,,,,,,,,
2021-11-08 01:10:00,12.6,12.99,482.0,1.4,90.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 01:10:00,12.6,12.99,482.0,1.4,90.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 01:15:00,12.69,12.91,482.0,1.31,90.92,16.51,1371.0,0.0,,,,,,,,,
2021-11-08 01:15:00,12.69,12.91,482.0,1.31,90.92,16.51,1371.0,0.0,,,,,,,,,
2021-11-08 01:20:00,12.61,12.81,488.44,1.21,91.0,16.41,1371.0,0.0,,,,,,,,,
2021-11-08 01:20:00,12.61,12.81,488.44,1.21,91.0,16.41,1371.0,0.0,,,,,,,,,
2021-11-08 01:25:00,12.51,12.8,489.91,1.2,91.0,16.31,1371.0,0.0,,,,,,,,,
2021-11-08 01:25:00,12.51,12.8,489.91,1.2,91.0,16.31,1371.0,0.0,,,,,,,,,
2021-11-08 01:30:00,12.5,12.89,494.57,1.2,91.0,16.3,1371.0,0.0,,,,,,,,,
2021-11-08 01:30:00,12.5,12.89,494.57,1.2,91.0,16.3,1371.0,0.0,,,,,,,,,
2021-11-08 01:35:00,12.5,12.9,495.0,1.11,91.91,16.21,1371.0,0.0,,,,,,,,,
2021-11-08 01:35:00,12.5,12.9,495.0,1.11,91.91,16.21,1371.0,0.0,,,,,,,,,
2021-11-08 01:40:00,12.5,12.81,495.91,1.01,92.0,16.11,1371.0,0.0,,,,,,,,,
2021-11-08 01:40:00,12.5,12.81,495.91,1.01,92.0,16.11,1371.0,0.0,,,,,,,,,
2021-11-08 01:45:00,12.41,12.8,501.48,1.0,92.0,16.01,1371.0,0.0,,,,,,,,,
2021-11-08 01:45:00,12.41,12.8,501.48,1.0,92.0,16.01,1371.0,0.0,,,,,,,,,
2021-11-08 01:50:00,12.49,12.71,496.52,1.0,92.91,16.0,1371.0,0.0,,,,,,,,,
2021-11-08 01:50:00,12.49,12.71,496.52,1.0,92.91,16.0,1371.0,0.0,,,,,,,,,
2021-11-08 01:55:00,12.5,12.7,501.48,1.0,93.0,15.91,1371.0,0.0,,,,,,,,,
2021-11-08 01:55:00,12.5,12.7,501.48,1.0,93.0,15.91,1371.0,0.0,,,,,,,,,
2021-11-08 02:00:00,12.41,12.7,502.0,1.0,93.0,15.9,1371.0,0.0,,,,,,,,,
2021-11-08 02:00:00,12.41,12.7,502.0,1.0,93.0,15.9,1371.0,0.0,,,,,,,,,
2021-11-08 02:05:00,12.4,12.61,502.0,1.0,93.0,15.9,1371.0,0.0,,,,,,,,,
2021-11-08 02:05:00,12.4,12.61,502.0,1.0,93.0,15.9,1371.0,0.0,,,,,,,,,
2021-11-08 02:10:00,12.31,12.69,502.91,0.91,93.0,15.81,1371.0,0.0,,,,,,,,,
2021-11-08 02:10:00,12.31,12.69,502.91,0.91,93.0,15.81,1371.0,0.0,,,,,,,,,
2021-11-08 02:15:00,12.21,12.61,503.0,0.99,93.0,15.62,1371.0,0.0,,,,,,,,,
2021-11-08 02:15:00,12.21,12.61,503.0,0.99,93.0,15.62,1371.0,0.0,,,,,,,,,
2021-11-08 02:20:00,12.2,12.51,503.0,1.09,92.09,15.69,1371.0,0.0,,,,,,,,,
2021-11-08 02:20:00,12.2,12.51,503.0,1.09,92.09,15.69,1371.0,0.0,,,,,,,,,
2021-11-08 02:25:00,12.29,12.5,503.0,1.1,92.0,15.79,1371.0,0.0,,,,,,,,,
2021-11-08 02:25:00,12.29,12.5,503.0,1.1,92.0,15.79,1371.0,0.0,,,,,,,,,
2021-11-08 02:30:00,12.3,12.5,508.48,1.1,92.0,15.8,1371.0,0.0,,,,,,,,,
2021-11-08 02:30:00,12.3,12.5,508.48,1.1,92.0,15.8,1371.0,0.0,,,,,,,,,
2021-11-08 02:35:00,12.3,12.59,509.0,1.19,91.09,16.07,1371.0,0.0,,,,,,,,,
2021-11-08 02:35:00,12.3,12.59,509.0,1.19,91.09,16.07,1371.0,0.0,,,,,,,,,
2021-11-08 02:40:00,12.3,12.6,509.0,1.29,91.0,16.1,1371.0,0.0,,,,,,,,,
2021-11-08 02:40:00,12.3,12.6,509.0,1.29,91.0,16.1,1371.0,0.0,,,,,,,,,
2021-11-08 02:45:00,12.48,12.69,509.91,1.39,90.09,16.28,1371.0,0.0,,,,,,,,,
2021-11-08 02:45:00,12.48,12.69,509.91,1.39,90.09,16.28,1371.0,0.0,,,,,,,,,
2021-11-08 02:50:00,12.41,12.7,515.48,1.31,90.91,16.21,1371.0,0.0,,,,,,,,,
2021-11-08 02:50:00,12.41,12.7,515.48,1.31,90.91,16.21,1371.0,0.0,,,,,,,,,
2021-11-08 02:55:00,12.49,12.7,516.0,1.21,91.0,16.2,1371.0,0.0,,,,,,,,,
2021-11-08 02:55:00,12.49,12.7,516.0,1.21,91.0,16.2,1371.0,0.0,,,,,,,,,
2021-11-08 03:00:00,12.5,12.7,516.0,1.2,91.0,16.29,1371.0,0.0,,,,,,,,,
2021-11-08 03:00:00,12.5,12.7,516.0,1.2,91.0,16.29,1371.0,0.0,,,,,,,,,
2021-11-08 03:05:00,12.5,12.79,516.91,1.2,91.0,16.21,1371.0,0.0,,,,,,,,,
2021-11-08 03:05:00,12.5,12.79,516.91,1.2,91.0,16.21,1371.0,0.0,,,,,,,,,
2021-11-08 03:10:00,12.41,12.8,517.0,1.11,91.91,16.11,1371.0,0.0,,,,,,,,,
2021-11-08 03:10:00,12.41,12.8,517.0,1.11,91.91,16.11,1371.0,0.0,,,,,,,,,
2021-11-08 03:15:00,12.4,12.8,521.57,1.01,92.91,15.92,1371.0,0.0,,,,,,,,,
2021-11-08 03:15:00,12.4,12.8,521.57,1.01,92.91,15.92,1371.0,0.0,,,,,,,,,
2021-11-08 03:20:00,12.31,12.71,522.0,1.0,92.09,15.9,1371.0,0.0,,,,,,,,,
2021-11-08 03:20:00,12.31,12.71,522.0,1.0,92.09,15.9,1371.0,0.0,,,,,,,,,
2021-11-08 03:25:00,12.3,12.7,522.0,1.0,92.91,15.81,1371.0,0.0,,,,,,,,,
2021-11-08 03:25:00,12.3,12.7,522.0,1.0,92.91,15.81,1371.0,0.0,,,,,,,,,
2021-11-08 03:30:00,12.3,12.7,528.39,1.0,92.09,15.89,1371.0,0.0,,,,,,,,,
2021-11-08 03:30:00,12.3,12.7,528.39,1.0,92.09,15.89,1371.0,0.0,,,,,,,,,
2021-11-08 03:35:00,12.3,12.7,529.0,1.09,92.0,15.99,1371.0,0.0,,,,,,,,,
2021-11-08 03:35:00,12.3,12.7,529.0,1.09,92.0,15.99,1371.0,0.0,,,,,,,,,
2021-11-08 03:40:00,12.48,12.7,529.91,1.19,92.0,16.09,1371.0,0.0,,,,,,,,,
2021-11-08 03:40:00,12.48,12.7,529.91,1.19,92.0,16.09,1371.0,0.0,,,,,,,,,
2021-11-08 03:45:00,12.41,12.79,530.0,1.2,91.09,16.19,1371.0,0.0,,,,,,,,,
2021-11-08 03:45:00,12.41,12.79,530.0,1.2,91.09,16.19,1371.0,0.0,,,,,,,,,
2021-11-08 03:50:00,12.4,12.8,535.44,1.2,91.0,16.2,1371.0,0.0,,,,,,,,,
2021-11-08 03:50:00,12.4,12.8,535.44,1.2,91.0,16.2,1371.0,0.0,,,,,,,,,
2021-11-08 03:55:00,12.4,12.8,536.0,1.2,91.0,16.2,1371.0,0.0,,,,,,,,,
2021-11-08 03:55:00,12.4,12.8,536.0,1.2,91.0,16.2,1371.0,0.0,,,,,,,,,
2021-11-08 04:00:00,12.49,12.89,536.0,1.2,91.0,16.29,1371.0,0.0,,,,,,,,,
2021-11-08 04:00:00,12.49,12.89,536.0,1.2,91.0,16.29,1371.0,0.0,,,,,,,,,
2021-11-08 04:05:00,12.59,12.99,536.91,1.11,91.91,16.3,1371.0,0.91,,,,,,,,,
2021-11-08 04:05:00,12.59,12.99,536.91,1.11,91.91,16.3,1371.0,0.91,,,,,,,,,
2021-11-08 04:10:00,12.6,13.0,542.44,1.1,92.0,16.3,1371.0,1.0,,,,,,,,,
2021-11-08 04:10:00,12.6,13.0,542.44,1.1,92.0,16.3,1371.0,1.0,,,,,,,,,
2021-11-08 04:15:00,12.6,13.09,543.0,1.1,92.0,16.3,1371.0,0.09,,,,,,,,,
2021-11-08 04:15:00,12.6,13.09,543.0,1.1,92.0,16.3,1371.0,0.09,,,,,,,,,
2021-11-08 04:20:00,12.69,13.1,543.0,1.01,92.91,16.39,1371.0,0.0,,,,,,,,,
2021-11-08 04:20:00,12.69,13.1,543.0,1.01,92.91,16.39,1371.0,0.0,,,,,,,,,
2021-11-08 04:25:00,12.88,13.19,543.0,1.0,93.0,16.49,1371.0,0.0,,,,,,,,,
2021-11-08 04:25:00,12.88,13.19,543.0,1.0,93.0,16.49,1371.0,0.0,,,,,,,,,
2021-11-08 04:30:00,12.81,13.2,543.91,1.0,93.0,16.41,1371.0,0.0,,,,,,,,,
2021-11-08 04:30:00,12.81,13.2,543.91,1.0,93.0,16.41,1371.0,0.0,,,,,,,,,
2021-11-08 04:35:00,12.89,13.29,549.44,1.0,93.0,16.49,1371.0,0.0,,,,,,,,,
2021-11-08 04:35:00,12.89,13.29,549.44,1.0,93.0,16.49,1371.0,0.0,,,,,,,,,
2021-11-08 04:40:00,12.99,13.39,550.91,0.91,93.91,16.5,1371.0,0.0,,,,,,,,,
2021-11-08 04:40:00,12.99,13.39,550.91,0.91,93.91,16.5,1371.0,0.0,,,,,,,,,
2021-11-08 04:45:00,13.09,13.49,551.0,0.9,94.0,16.59,1371.0,0.0,,,,,,,,,
2021-11-08 04:45:00,13.09,13.49,551.0,0.9,94.0,16.59,1371.0,0.0,,,,,,,,,
2021-11-08 04:50:00,13.1,13.5,550.09,0.9,94.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 04:50:00,13.1,13.5,550.09,0.9,94.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 04:55:00,13.19,13.59,555.44,0.81,94.0,16.69,1371.0,0.0,,,,,,,,,
2021-11-08 04:55:00,13.19,13.59,555.44,0.81,94.0,16.69,1371.0,0.0,,,,,,,,,
2021-11-08 05:00:00,13.2,13.6,556.0,0.8,94.91,16.7,1371.0,0.91,,,,,,,,,
2021-11-08 05:00:00,13.2,13.6,556.0,0.8,94.91,16.7,1371.0,0.91,,,,,,,,,
2021-11-08 05:05:00,13.29,13.6,556.0,0.71,95.0,16.61,1371.0,0.09,,,,,,,,,
2021-11-08 05:05:00,13.29,13.6,556.0,0.71,95.0,16.61,1371.0,0.09,,,,,,,,,
2021-11-08 05:10:00,13.21,13.6,562.35,0.7,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:10:00,13.21,13.6,562.35,0.7,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:15:00,13.29,13.69,557.56,0.7,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:15:00,13.29,13.69,557.56,0.7,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:20:00,13.3,13.7,562.44,0.7,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:20:00,13.3,13.7,562.44,0.7,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:25:00,13.3,13.7,557.56,0.61,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:25:00,13.3,13.7,557.56,0.61,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:30:00,13.21,13.7,562.44,0.69,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:30:00,13.21,13.7,562.44,0.69,95.0,16.6,1371.0,0.0,,,,,,,,,
2021-11-08 05:35:00,13.2,13.61,563.91,0.7,95.0,16.51,1371.0,0.0,,,,,,,,,
2021-11-08 05:35:00,13.2,13.61,563.91,0.7,95.0,16.51,1371.0,0.0,,,,,,,,,
2021-11-08 05:40:00,13.2,13.51,569.44,0.79,94.09,16.59,1371.0,0.0,,,,,,,,,
2021-11-08 05:40:00,13.2,13.51,569.44,0.79,94.09,16.59,1371.0,0.0,,,,,,,,,
2021-11-08 05:45:00,13.2,13.59,564.56,0.89,94.0,16.78,1371.0,0.0,,,,,,,,,
2021-11-08 05:45:00,13.2,13.59,564.56,0.89,94.0,16.78,1371.0,0.0,,,,,,,,,
2021-11-08 05:50:00,13.29,13.78,569.4,0.99,93.1,16.98,1371.0,0.0,,,,,,,,,
2021-11-08 05:50:00,13.29,13.78,569.4,0.99,93.1,16.98,1371.0,0.0,,,,,,,,,
2021-11-08 05:55:00,13.48,13.89,564.6,0.91,93.9,17.18,1371.0,0.0,,,,,,,,,
2021-11-08 05:55:00,13.48,13.89,564.6,0.91,93.9,17.18,1371.0,0.0,,,,,,,,,
2021-11-08 06:00:00,13.59,13.99,569.4,0.99,93.1,17.29,1371.0,0.0,,,,,,,,,
2021-11-08 06:00:00,13.59,13.99,569.4,0.99,93.1,17.29,1371.0,0.0,,,,,,,,,
2021-11-08 06:05:00,13.69,14.09,570.91,1.0,93.91,17.39,1371.0,0.0,,,,,,,,,
2021-11-08 06:05:00,13.69,14.09,570.91,1.0,93.91,17.39,1371.0,0.0,,,,,,,,,
2021-11-08 06:10:00,13.79,14.19,571.0,0.91,94.0,17.49,1371.0,0.0,,,,,,,,,
2021-11-08 06:10:00,13.79,14.19,571.0,0.91,94.0,17.49,1371.0,0.0,,,,,,,,,
2021-11-08 06:15:00,13.8,14.29,576.44,0.9,94.0,17.5,1371.0,0.0,,,,,,,,,
2021-11-08 06:15:00,13.8,14.29,576.44,0.9,94.0,17.5,1371.0,0.0,,,,,,,,,
2021-11-08 06:20:00,13.89,14.39,577.0,0.99,94.0,17.68,1371.0,0.0,,,,,,,,,
2021-11-08 06:20:00,13.89,14.39,577.0,0.99,94.0,17.68,1371.0,0.0,,,,,,,,,
2021-11-08 06:25:00,13.99,14.4,582.4,1.0,94.0,17.79,1371.0,0.0,,,,,,,,,
2021-11-08 06:25:00,13.99,14.4,582.4,1.0,94.0,17.79,1371.0,0.0,,,,,,,,,
2021-11-08 06:30:00,13.91,14.49,578.5,1.0,94.0,17.8,1371.0,0.0,,,,,,,,,
2021-11-08 06:30:00,13.91,14.49,578.5,1.0,94.0,17.8,1371.0,0.0,,,,,,,,,
2021-11-08 06:35:00,14.08,14.59,582.5,0.91,94.0,17.89,1371.0,0.0,,,,,,,,,
2021-11-08 06:35:00,14.08,14.59,582.5,0.91,94.0,17.89,1371.0,0.0,,,,,,,,,
2021-11-08 06:40:00,14.1,14.6,583.0,0.9,94.0,17.9,1371.0,0.0,,,,,,,,,
2021-11-08 06:40:00,14.1,14.6,583.0,0.9,94.0,17.9,1371.0,0.0,,,,,,,,,
2021-11-08 06:45:00,14.19,14.69,589.3,0.9,94.0,17.99,1371.0,0.0,,,,,,,,,
2021-11-08 06:45:00,14.19,14.69,589.3,0.9,94.0,17.99,1371.0,0.0,,,,,,,,,
2021-11-08 06:50:00,14.29,14.79,590.0,0.99,94.0,18.09,1371.0,0.0,,,,,,,,,
2021-11-08 06:50:00,14.29,14.79,590.0,0.99,94.0,18.09,1371.0,0.0,,,,,,,,,
2021-11-08 06:55:00,14.3,14.8,590.0,0.91,94.0,18.19,1371.0,0.0,,,,,,,,,
2021-11-08 06:55:00,14.3,14.8,590.0,0.91,94.0,18.19,1371.0,0.0,,,,,,,,,
2021-11-08 07:00:00,14.3,14.8,596.3,0.9,94.0,18.11,1371.0,0.0,,,,,,,,,
2021-11-08 07:00:00,14.3,14.8,596.3,0.9,94.0,18.11,1371.0,0.0,,,,,,,,,
2021-11-08 07:05:00,14.21,14.71,597.0,0.9,94.0,18.01,137.1,0.0,,,,,,,,,
2021-11-08 07:05:00,14.21,14.71,597.0,0.9,94.0,18.01,137.1,0.0,,,,,,,,,
2021-11-08 07:10:00,14.2,14.7,591.6,0.9,94.0,18.0,0.0,0.0,,,,,,,,,
2021-11-08 07:10:00,14.2,14.7,591.6,0.9,94.0,18.0,0.0,0.0,,,,,,,,,
2021-11-08 07:15:00,14.2,14.61,597.3,0.99,94.0,18.0,0.0,0.0,,,,,,,,,
2021-11-08 07:15:00,14.2,14.61,597.3,0.99,94.0,18.0,0.0,0.0,,,,,,,,,
2021-11-08 07:20:00,14.02,14.6,598.0,1.0,94.0,17.91,0.0,0.0,,,,,,,,,
2021-11-08 07:20:00,14.02,14.6,598.0,1.0,94.0,17.91,0.0,0.0,,,,,,,,,
2021-11-08 07:25:00,14.0,14.6,603.4,1.09,93.1,17.99,0.0,0.0,,,,,,,,,
2021-11-08 07:25:00,14.0,14.6,603.4,1.09,93.1,17.99,0.0,0.0,,,,,,,,,
2021-11-08 07:30:00,14.0,14.6,604.0,1.19,92.1,18.09,0.0,0.0,,,,,,,,,
2021-11-08 07:30:00,14.0,14.6,604.0,1.19,92.1,18.09,0.0,0.0,,,,,,,,,
2021-11-08 07:35:00,14.0,14.6,604.9,1.2,92.0,18.1,0.0,0.9,,,,,,,,,
2021-11-08 07:35:00,14.0,14.6,604.9,1.2,92.0,18.1,0.0,0.9,,,,,,,,,
2021-11-08 07:40:00,14.09,14.69,609.5,1.11,92.9,18.1,0.0,1.0,,,,,,,,,
2021-11-08 07:40:00,14.09,14.69,609.5,1.11,92.9,18.1,0.0,1.0,,,,,,,,,
2021-11-08 07:45:00,14.1,14.61,605.5,1.01,93.9,17.92,0.0,1.0,,,,,,,,,
2021-11-08 07:45:00,14.1,14.61,605.5,1.01,93.9,17.92,0.0,1.0,,,,,,,,,
2021-11-08 07:50:00,14.1,14.51,609.5,1.0,93.1,17.9,0.0,2.8,,,,,,,,,
2021-11-08 07:50:00,14.1,14.51,609.5,1.0,93.1,17.9,0.0,2.8,,,,,,,,,
2021-11-08 07:55:00,14.1,14.59,610.0,1.18,93.0,18.08,0.0,3.9,,,,,,,,,
2021-11-08 07:55:00,14.1,14.59,610.0,1.18,93.0,18.08,0.0,3.9,,,,,,,,,
2021-11-08 08:00:00,14.1,14.69,605.5,1.2,92.1,18.19,0.0,3.1,,,,,,,,,
2021-11-08 08:00:00,14.1,14.69,605.5,1.2,92.1,18.19,0.0,3.1,,,,,,,,,
2021-11-08 08:05:00,14.19,14.7,609.5,1.11,92.9,18.2,0.0,2.1,,,,,,,,,
2021-11-08 08:05:00,14.19,14.7,609.5,1.11,92.9,18.2,0.0,2.1,,,,,,,,,
2021-11-08 08:10:00,14.11,14.61,604.6,1.01,93.0,18.02,0.0,1.1,,,,,,,,,
2021-11-08 08:10:00,14.11,14.61,604.6,1.01,93.0,18.02,0.0,1.1,,,,,,,,,
2021-11-08 08:15:00,13.83,14.42,609.36,1.09,93.0,17.82,0.0,0.11,,,,,,,,,
2021-11-08 08:15:00,13.83,14.42,609.36,1.09,93.0,17.82,0.0,0.11,,,,,,,,,
2021-11-08 08:20:00,13.89,14.31,616.25,1.28,92.11,18.07,0.0,0.0,,,,,,,,,
2021-11-08 08:20:00,13.89,14.31,616.25,1.28,92.11,18.07,0.0,0.0,,,,,,,,,
2021-11-08 08:25:00,14.26,14.66,617.0,1.21,92.0,18.37,0.0,0.0,,,,,,,,,
2021-11-08 08:25:00,14.26,14.66,617.0,1.21,92.0,18.37,0.0,0.0,,,,,,,,,
2021-11-08 08:30:00,14.48,14.97,617.9,1.29,92.0,18.58,0.0,1.8,,,,,,,,,
2021-11-08 08:30:00,14.48,14.97,617.9,1.29,92.0,18.58,0.0,1.8,,,,,,,,,
2021-11-08 08:35:00,14.5,15.09,611.7,1.21,92.0,18.69,0.0,2.0,,,,,,,,,
2021-11-08 08:35:00,14.5,15.09,611.7,1.21,92.0,18.69,0.0,2.0,,,,,,,,,
2021-11-08 08:40:00,14.23,15.1,616.4,1.38,91.1,18.79,0.0,2.9,,,,,,,,,
2021-11-08 08:40:00,14.23,15.1,616.4,1.38,91.1,18.79,0.0,2.9,,,,,,,,,
2021-11-08 08:45:00,14.11,15.01,611.6,1.58,90.1,18.8,0.0,4.8,,,,,,,,,
2021-11-08 08:45:00,14.11,15.01,611.6,1.58,90.1,18.8,0.0,4.8,,,,,,,,,
2021-11-08 08:50:00,14.01,15.09,611.0,1.51,90.9,18.71,0.9,5.9,,,,,,,,,
2021-11-08 08:50:00,14.01,15.09,611.0,1.51,90.9,18.71,0.9,5.9,,,,,,,,,
2021-11-08 08:55:00,13.91,14.83,616.36,1.5,90.11,18.52,1.0,6.89,,,,,,,,,
2021-11-08 08:55:00,13.91,14.83,616.36,1.5,90.11,18.52,1.0,6.89,,,,,,,,,
2021-11-08 09:00:00,13.81,14.71,617.0,1.59,90.0,18.5,1.0,8.79,,,,,,,,,
2021-11-08 09:00:00,13.81,14.71,617.0,1.59,90.0,18.5,1.0,8.79,,,,,,,,,
2021-11-08 09:05:00,13.8,14.79,617.89,1.69,90.0,18.68,1.89,12.57,,,,,,,,,
2021-11-08 09:05:00,13.8,14.79,617.89,1.69,90.0,18.68,1.89,12.57,,,,,,,,,
2021-11-08 09:10:00,13.89,14.98,617.11,1.7,90.0,18.79,2.0,13.89,,,,,,,,,
2021-11-08 09:10:00,13.89,14.98,617.11,1.7,90.0,18.79,2.0,13.89,,,,,,,,,
2021-11-08 09:15:00,13.63,14.73,623.25,1.97,88.21,18.8,2.0,11.32,,,,,,,,,
2021-11-08 09:15:00,13.63,14.73,623.25,1.97,88.21,18.8,2.0,11.32,,,,,,,,,
2021-11-08 09:20:00,13.51,14.61,624.0,2.09,87.11,18.8,2.0,9.21,,,,,,,,,
2021-11-08 09:20:00,13.51,14.61,624.0,2.09,87.11,18.8,2.0,9.21,,,,,,,,,
2021-11-08 09:25:00,13.5,14.42,618.64,2.19,87.0,18.8,2.89,8.11,,,,,,,,,
2021-11-08 09:25:00,13.5,14.42,618.64,2.19,87.0,18.8,2.89,8.11,,,,,,,,,
2021-11-08 09:30:00,13.5,14.22,623.36,2.2,86.11,18.71,3.0,8.0,,,,,,,,,
2021-11-08 09:30:00,13.5,14.22,623.36,2.2,86.11,18.71,3.0,8.0,,,,,,,,,
2021-11-08 09:35:00,13.5,14.11,624.0,2.2,86.0,18.7,3.0,8.0,,,,,,,,,
2021-11-08 09:35:00,13.5,14.11,624.0,2.2,86.0,18.7,3.0,8.0,,,,,,,,,
2021-11-08 09:40:00,13.41,14.01,618.64,2.2,86.0,18.61,3.89,8.89,,,,,,,,,
2021-11-08 09:40:00,13.41,14.01,618.64,2.2,86.0,18.61,3.89,8.89,,,,,,,,,
2021-11-08 09:45:00,13.4,13.91,618.0,2.2,86.0,18.51,4.0,9.89,,,,,,,,,
2021-11-08 09:45:00,13.4,13.91,618.0,2.2,86.0,18.51,4.0,9.89,,,,,,,,,
2021-11-08 09:50:00,13.31,13.9,618.0,2.29,86.0,18.5,4.89,20.72,,,,,,,,,
2021-11-08 09:50:00,13.31,13.9,618.0,2.29,86.0,18.5,4.89,20.72,,,,,,,,,
2021-11-08 09:55:00,13.39,13.99,618.0,2.21,86.0,18.5,5.89,29.15,,,,,,,,,
2021-11-08 09:55:00,13.39,13.99,618.0,2.21,86.0,18.5,5.89,29.15,,,,,,,,,
2021-11-08 10:00:00,13.4,14.0,618.0,2.2,86.0,18.59,7.79,56.8,,,,,,,,,
2021-11-08 10:00:00,13.4,14.0,618.0,2.2,86.0,18.59,7.79,56.8,,,,,,,,,
2021-11-08 10:05:00,13.49,14.09,623.36,2.2,86.0,18.69,8.89,51.07,,,,,,,,,
2021-11-08 10:05:00,13.49,14.09,623.36,2.2,86.0,18.69,8.89,51.07,,,,,,,,,
2021-11-08 10:10:00,13.5,14.19,624.0,2.2,86.0,18.7,10.79,44.64,,,,,,,,,
2021-11-08 10:10:00,13.5,14.19,624.0,2.2,86.0,18.7,10.79,44.64,,,,,,,,,
2021-11-08 10:15:00,13.59,14.2,624.0,2.11,86.89,18.7,11.89,46.68,,,,,,,,,
2021-11-08 10:15:00,13.59,14.2,624.0,2.11,86.89,18.7,11.89,46.68,,,,,,,,,
2021-11-08 10:20:00,13.6,14.11,624.89,2.1,87.0,18.61,13.79,53.25,,,,,,,,,
2021-11-08 10:20:00,13.6,14.11,624.89,2.1,87.0,18.61,13.79,53.25,,,,,,,,,
2021-11-08 10:25:00,13.6,14.1,625.0,2.1,87.0,18.6,14.89,49.53,,,,,,,,,
2021-11-08 10:25:00,13.6,14.1,625.0,2.1,87.0,18.6,14.89,49.53,,,,,,,,,
2021-11-08 10:30:00,13.6,14.19,630.36,2.01,87.0,18.51,15.89,40.07,,,,,,,,,
2021-11-08 10:30:00,13.6,14.19,630.36,2.01,87.0,18.51,15.89,40.07,,,,,,,,,
2021-11-08 10:35:00,13.51,14.02,625.64,2.0,87.0,18.41,16.89,39.0,,,,,,,,,
2021-11-08 10:35:00,13.51,14.02,625.64,2.0,87.0,18.41,16.89,39.0,,,,,,,,,
2021-11-08 10:40:00,13.5,14.09,624.11,1.91,87.89,18.4,17.89,28.28,,,,,,,,,
2021-11-08 10:40:00,13.5,14.09,624.11,1.91,87.89,18.4,17.89,28.28,,,,,,,,,
2021-11-08 10:45:00,13.32,14.01,624.0,1.9,88.0,18.22,18.89,21.68,,,,,,,,,
2021-11-08 10:45:00,13.32,14.01,624.0,1.9,88.0,18.22,18.89,21.68,,,,,,,,,
2021-11-08 10:50:00,13.3,13.91,624.89,1.9,88.0,18.11,19.0,20.11,,,,,,,,,
